#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  80 336
# Band-Index    1
   1.30051    -19.466698
   1.32018    -19.466675
   1.33986    -19.466671
   1.35953    -19.466653
   1.37920    -19.466652
   1.39888    -19.466640
   1.41855    -19.466643
   1.43822    -19.466642
   1.45790    -19.466623
   1.47757    -19.466639
   1.49724    -19.466647
   1.51692    -19.466640
   1.53659    -19.466641
 
 
# Band-Index    4
   1.53659    -19.466458
   1.51692    -19.466457
   1.49724    -19.466465
   1.47757    -19.466457
   1.45790    -19.466440
   1.43822    -19.466459
   1.41855    -19.466460
   1.39888    -19.466457
   1.37920    -19.466470
   1.35953    -19.466470
   1.33986    -19.466488
   1.32018    -19.466493
   1.30051    -19.466516
   1.28084    -19.466524
   1.26116    -19.466552
   1.24149    -19.466600
   1.22182    -19.466641
   1.20214    -19.466676
   1.18247    -19.466695
   1.16280    -19.466727
   1.16280    -19.466727
   1.14203    -19.466728
   1.12127    -19.466715
   1.10051    -19.466711
   1.07974    -19.466683
   1.05898    -19.466663
   1.03822    -19.466626
   1.01745    -19.466570
   0.99669    -19.466533
   0.97593    -19.466480
   0.95516    -19.466435
   0.93440    -19.466390
   0.91364    -19.466347
   0.89287    -19.466296
   0.87211    -19.466251
   0.85135    -19.466218
   0.83058    -19.466190
   0.80982    -19.466163
   0.78906    -19.466140
   0.76829    -19.466134
   0.76829    -19.466134
   0.74862    -19.466143
   0.72895    -19.466143
   0.70927    -19.466146
   0.68960    -19.466152
   0.66993    -19.466159
   0.65025    -19.466179
   0.63058    -19.466188
   0.61091    -19.466182
   0.59123    -19.466176
   0.57156    -19.466181
   0.55189    -19.466183
   0.53221    -19.466180
   0.51254    -19.466195
   0.49287    -19.466205
   0.47319    -19.466211
   0.45352    -19.466228
   0.43385    -19.466228
   0.41417    -19.466239
   0.39450    -19.466222
   0.39450    -19.466222
   0.37374    -19.466242
   0.35297    -19.466232
   0.33221    -19.466230
   0.31145    -19.466219
   0.29068    -19.466223
   0.26992    -19.466228
   0.24916    -19.466228
   0.22840    -19.466250
   0.20763    -19.466267
   0.18687    -19.466298
   0.16611    -19.466327
   0.14534    -19.466352
   0.12458    -19.466380
   0.10382    -19.466404
   0.08305    -19.466421
   0.06229    -19.466439
   0.04153    -19.466453
   0.02076    -19.466453
   0.00000    -19.466458
 
 
# Band-Index    5
   0.00000    -19.420162
   0.02076    -19.420184
   0.04153    -19.420214
   0.06229    -19.420254
   0.08305    -19.420288
   0.10382    -19.420329
   0.12458    -19.420378
   0.14534    -19.420419
   0.16611    -19.420466
   0.18687    -19.420509
   0.20763    -19.420554
   0.22840    -19.420598
   0.24916    -19.420641
   0.26992    -19.420682
   0.29068    -19.420719
   0.31145    -19.420733
   0.33221    -19.420777
   0.35297    -19.420791
   0.37374    -19.420803
   0.39450    -19.420779
   0.39450    -19.420779
   0.41417    -19.420804
   0.43385    -19.420791
   0.45352    -19.420791
   0.47319    -19.420775
   0.49287    -19.420749
   0.51254    -19.420728
   0.53221    -19.420685
   0.55189    -19.420668
   0.57156    -19.420644
   0.59123    -19.420628
   0.61091    -19.420614
   0.63058    -19.420598
   0.65025    -19.420567
   0.66993    -19.420534
   0.68960    -19.420504
   0.70927    -19.420483
   0.72895    -19.420450
   0.74862    -19.420428
   0.76829    -19.420402
   0.76829    -19.420402
   0.78906    -19.420402
   0.80982    -19.420408
   0.83058    -19.420406
   0.85135    -19.420396
   0.87211    -19.420385
   0.89287    -19.420375
   0.91364    -19.420366
   0.93440    -19.420346
   0.95516    -19.420322
   0.97593    -19.420301
   0.99669    -19.420287
   1.01745    -19.420263
   1.03822    -19.420260
   1.05898    -19.420239
   1.07974    -19.420214
   1.10051    -19.420205
   1.12127    -19.420184
   1.14203    -19.420181
   1.16280    -19.420174
   1.16280    -19.420174
   1.18247    -19.420176
   1.20214    -19.420190
   1.22182    -19.420186
   1.24149    -19.420174
   1.26116    -19.420160
   1.28084    -19.420157
   1.30051    -19.420162
   1.32018    -19.420154
   1.33986    -19.420164
   1.35953    -19.420154
   1.37920    -19.420166
   1.39888    -19.420159
   1.41855    -19.420174
   1.43822    -19.420180
   1.45790    -19.420165
   1.47757    -19.420173
   1.49724    -19.420165
   1.51692    -19.420161
   1.53659    -19.420162
 
 
# Band-Index    6
   1.53659    -19.420117
   1.51692    -19.420123
   1.49724    -19.420114
   1.47757    -19.420102
   1.45790    -19.420091
   1.43822    -19.420106
   1.41855    -19.420108
   1.39888    -19.420103
   1.37920    -19.420112
   1.35953    -19.420110
   1.33986    -19.420122
   1.32018    -19.420123
   1.30051    -19.420135
   1.28084    -19.420133
   1.26116    -19.420145
   1.24149    -19.420151
   1.22182    -19.420170
   1.20214    -19.420174
   1.18247    -19.420160
   1.16280    -19.420160
   1.16280    -19.420160
   1.14203    -19.420167
   1.12127    -19.420170
   1.10051    -19.420191
   1.07974    -19.420200
   1.05898    -19.420225
   1.03822    -19.420246
   1.01745    -19.420249
   0.99669    -19.420273
   0.97593    -19.420287
   0.95516    -19.420309
   0.93440    -19.420332
   0.91364    -19.420352
   0.89287    -19.420362
   0.87211    -19.420371
   0.85135    -19.420382
   0.83058    -19.420392
   0.80982    -19.420394
   0.78906    -19.420388
   0.76829    -19.420388
   0.76829    -19.420388
   0.74862    -19.420383
   0.72895    -19.420379
   0.70927    -19.420368
   0.68960    -19.420363
   0.66993    -19.420358
   0.65025    -19.420374
   0.63058    -19.420383
   0.61091    -19.420393
   0.59123    -19.420404
   0.57156    -19.420419
   0.55189    -19.420442
   0.53221    -19.420459
   0.51254    -19.420500
   0.49287    -19.420521
   0.47319    -19.420547
   0.45352    -19.420563
   0.43385    -19.420563
   0.41417    -19.420576
   0.39450    -19.420551
   0.39450    -19.420551
   0.37374    -19.420575
   0.35297    -19.420562
   0.33221    -19.420549
   0.31145    -19.420505
   0.29068    -19.420491
   0.26992    -19.420454
   0.24916    -19.420413
   0.22840    -19.420370
   0.20763    -19.420328
   0.18687    -19.420284
   0.16611    -19.420241
   0.14534    -19.420197
   0.12458    -19.420160
   0.10382    -19.420130
   0.08305    -19.420099
   0.06229    -19.420095
   0.04153    -19.420104
   0.02076    -19.420104
   0.00000    -19.420117
 
 
# Band-Index    7
   0.00000    -19.419931
   0.02076    -19.419953
   0.04153    -19.419982
   0.06229    -19.420020
   0.08305    -19.420051
   0.10382    -19.420089
   0.12458    -19.420123
   0.14534    -19.420150
   0.16611    -19.420168
   0.18687    -19.420201
   0.20763    -19.420222
   0.22840    -19.420247
   0.24916    -19.420267
   0.26992    -19.420294
   0.29068    -19.420309
   0.31145    -19.420326
   0.33221    -19.420344
   0.35297    -19.420344
   0.37374    -19.420347
   0.39450    -19.420337
   0.39450    -19.420337
   0.41417    -19.420345
   0.43385    -19.420343
   0.45352    -19.420350
   0.47319    -19.420344
   0.49287    -19.420348
   0.51254    -19.420343
   0.53221    -19.420346
   0.55189    -19.420345
   0.57156    -19.420341
   0.59123    -19.420345
   0.61091    -19.420351
   0.63058    -19.420348
   0.65025    -19.420329
   0.66993    -19.420299
   0.68960    -19.420270
   0.70927    -19.420250
   0.72895    -19.420218
   0.74862    -19.420197
   0.76829    -19.420173
   0.76829    -19.420173
   0.78906    -19.420173
   0.80982    -19.420180
   0.83058    -19.420178
   0.85135    -19.420167
   0.87211    -19.420157
   0.89287    -19.420147
   0.91364    -19.420138
   0.93440    -19.420117
   0.95516    -19.420094
   0.97593    -19.420073
   0.99669    -19.420059
   1.01745    -19.420035
   1.03822    -19.420031
   1.05898    -19.420010
   1.07974    -19.419985
   1.10051    -19.419977
   1.12127    -19.419956
   1.14203    -19.419953
   1.16280    -19.419946
   1.16280    -19.419946
   1.18247    -19.419947
   1.20214    -19.419962
   1.22182    -19.419958
   1.24149    -19.419945
   1.26116    -19.419932
   1.28084    -19.419928
   1.30051    -19.419932
   1.32018    -19.419924
   1.33986    -19.419934
   1.35953    -19.419924
   1.37920    -19.419935
   1.39888    -19.419928
   1.41855    -19.419943
   1.43822    -19.419949
   1.45790    -19.419934
   1.47757    -19.419942
   1.49724    -19.419935
   1.51692    -19.419931
   1.53659    -19.419931
 
 
# Band-Index    8
   1.53659    -19.419885
   1.51692    -19.419890
   1.49724    -19.419882
   1.47757    -19.419870
   1.45790    -19.419859
   1.43822    -19.419875
   1.41855    -19.419876
   1.39888    -19.419871
   1.37920    -19.419880
   1.35953    -19.419878
   1.33986    -19.419889
   1.32018    -19.419890
   1.30051    -19.419902
   1.28084    -19.419900
   1.26116    -19.419910
   1.24149    -19.419918
   1.22182    -19.419936
   1.20214    -19.419940
   1.18247    -19.419926
   1.16280    -19.419926
   1.16280    -19.419926
   1.14203    -19.419933
   1.12127    -19.419935
   1.10051    -19.419957
   1.07974    -19.419965
   1.05898    -19.419990
   1.03822    -19.420011
   1.01745    -19.420014
   0.99669    -19.420038
   0.97593    -19.420052
   0.95516    -19.420074
   0.93440    -19.420097
