# Job running on    1 total cores
# File reading...  : WAVECAR                                                                    
# TOTAL RECORD LENGTH =    370576
# ISPIN            :      1 (LSORBIT = .TRUE.)
# ENCUT (eV)       :    440.0000
# NKPOINT          :     80
#  K-GRID          :      1   X   1
# NBANDS           :    336
# RECIVEC B1 (A^-1):      0.768801     0.000000     0.177393
# RECIVEC B2       :      0.000000     0.747589     0.000000
# RECIVEC B3       :      0.000000     0.000000     0.391481
#  dk^2 = |dk1xk2| =      0.589848
  
# OPTICAL SELECTIVITY BETWEEN BANDS:  240    -   245
# n(k,w_cv)= |P(k,s,cv,+)|^2 - |P(k,s,cv,-)|^2
#            ---------------------------------
#            |P(k,s,cv,+)|^2 + |P(k,s,cv,-)|^2
#  The TRANSITION MATRIX ELEMENT P =
#   P(k,s,cv,+ or -) = 1/sqrt(2)[p_x(k,cv,s) +(or -) i*p_y(k,cv,s)]
#  THE INTERBAND TRANSITION MATRIX p_x,y =
#   p_x,y(k,cv,s)=<psi(k,c,s)|-i*hbar*1/dx(y)|psi(k,v,s>
# MAXVAL of SELECTIVITY at kx,ky,kz (in reci)=         0.447368        0.000000        0.000000        0.995741
# MINVAL of SELECTIVITY at kx,ky,kz (in reci)=         0.368421        0.000000        0.000000       -0.912286
# (cart) kx        ky        kz(A^-1)   selectivity(n(k)),        (recip)kx        ky        kz
   0.768801   0.373794   0.177393        0.026053               1.000000   0.500000   0.000000
   0.768801   0.373794   0.177393        0.026235               1.000000   0.500000   0.000000
   0.768801   0.354121   0.177393        0.042041               1.000000   0.473684   0.000000
   0.768801   0.334448   0.177393        0.031973               1.000000   0.447368   0.000000
   0.768801   0.314774   0.177393        0.024495               1.000000   0.421053   0.000000
   0.768801   0.295101   0.177393        0.021686               1.000000   0.394737   0.000000
   0.768801   0.275427   0.177393        0.462680               1.000000   0.368421   0.000000
   0.768801   0.255754   0.177393       -0.007532               1.000000   0.342105   0.000000
   0.768801   0.236081   0.177393       -0.088153               1.000000   0.315789   0.000000
   0.768801   0.216407   0.177393       -0.081990               1.000000   0.289474   0.000000
   0.768801   0.196734   0.177393       -0.067039               1.000000   0.263158   0.000000
   0.768801   0.177061   0.177393       -0.041970               1.000000   0.236842   0.000000
   0.768801   0.157387   0.177393       -0.118290               1.000000   0.210526   0.000000
   0.768801   0.137714   0.177393       -0.146822               1.000000   0.184211   0.000000
   0.768801   0.118040   0.177393       -0.190745               1.000000   0.157895   0.000000
   0.768801   0.098367   0.177393       -0.256351               1.000000   0.131579   0.000000
   0.768801   0.078694   0.177393       -0.359734               1.000000   0.105263   0.000000
   0.768801   0.059020   0.177393       -0.518420               1.000000   0.078947   0.000000
   0.768801   0.039347   0.177393       -0.657459               1.000000   0.052632   0.000000
   0.768801   0.019673   0.177393       -0.500246               1.000000   0.026316   0.000000
   0.768801   0.000000   0.177393       -0.639258               1.000000   0.000000   0.000000
   0.768801   0.000000   0.177393       -0.639258               1.000000   0.000000   0.000000
   0.768801  -0.373794   0.177393        0.026053               1.000000  -0.500000   0.000000
   0.768801  -0.373794   0.177393        0.026235               1.000000  -0.500000   0.000000
   0.768801  -0.393468   0.177393        0.042041               1.000000  -0.526316   0.000000
   0.768801  -0.413141   0.177393        0.031973               1.000000  -0.552632   0.000000
   0.768801  -0.432815   0.177393        0.024495               1.000000  -0.578947   0.000000
   0.768801  -0.452488   0.177393        0.021686               1.000000  -0.605263   0.000000
   0.768801  -0.472161   0.177393        0.462680               1.000000  -0.631579   0.000000
   0.768801  -0.491835   0.177393       -0.007532               1.000000  -0.657895   0.000000
   0.768801  -0.511508   0.177393       -0.088153               1.000000  -0.684211   0.000000
   0.768801  -0.531182   0.177393       -0.081990               1.000000  -0.710526   0.000000
   0.768801  -0.550855   0.177393       -0.067039               1.000000  -0.736842   0.000000
   0.768801  -0.570528   0.177393       -0.041970               1.000000  -0.763158   0.000000
   0.768801  -0.590202   0.177393       -0.118290               1.000000  -0.789474   0.000000
   0.768801  -0.609875   0.177393       -0.146822               1.000000  -0.815789   0.000000
   0.768801  -0.629549   0.177393       -0.190745               1.000000  -0.842105   0.000000
   0.768801  -0.649222   0.177393       -0.256351               1.000000  -0.868421   0.000000
   0.768801  -0.668895   0.177393       -0.359734               1.000000  -0.894737   0.000000
   0.768801  -0.688569   0.177393       -0.518420               1.000000  -0.921053   0.000000
   0.768801  -0.708242   0.177393       -0.657459               1.000000  -0.947368   0.000000
   0.768801  -0.727915   0.177393       -0.500246               1.000000  -0.973684   0.000000
   0.768801  -0.747589   0.177393       -0.639258               1.000000  -1.000000   0.000000
   0.768801  -0.747589   0.177393       -0.639258               1.000000  -1.000000   0.000000
   0.384400   1.121383   0.088696        0.014097               0.500000   1.500000   0.000000
   0.384400   1.121383   0.088696        0.014097               0.500000   1.500000   0.000000
   0.384400   1.101710   0.088696        0.036227               0.500000   1.473684   0.000000
   0.384400   1.082037   0.088696        0.032873               0.500000   1.447368   0.000000
   0.384400   1.062363   0.088696        0.032252               0.500000   1.421053   0.000000
   0.384400   1.042690   0.088696        0.033712               0.500000   1.394737   0.000000
   0.384400   1.023016   0.088696        0.037152               0.500000   1.368421   0.000000
   0.384400   1.003343   0.088696        0.042815               0.500000   1.342105   0.000000
   0.384400   0.983670   0.088696        0.051433               0.500000   1.315789   0.000000
   0.384400   0.963996   0.088696        0.065109               0.500000   1.289474   0.000000
   0.384400   0.944323   0.088696        0.091521               0.500000   1.263158   0.000000
   0.384400   0.924649   0.088696        0.175621               0.500000   1.236842   0.000000
   0.384400   0.904976   0.088696        0.979138               0.500000   1.210526   0.000000
   0.384400   0.885303   0.088696        0.331229               0.500000   1.184211   0.000000
   0.384400   0.865629   0.088696        0.159716               0.500000   1.157895   0.000000
   0.384400   0.845956   0.088696        0.066220               0.500000   1.131579   0.000000
   0.384400   0.826282   0.088696       -0.021120               0.500000   1.105263   0.000000
   0.384400   0.806609   0.088696       -0.135013               0.500000   1.078947   0.000000
   0.384400   0.786936   0.088696       -0.304131               0.500000   1.052632   0.000000
   0.384400   0.767262   0.088696       -0.414755               0.500000   1.026316   0.000000
   0.384400   0.747589   0.088696       -0.089213               0.500000   1.000000   0.000000
   0.384400   0.747589   0.088696       -0.089170               0.500000   1.000000   0.000000
   0.384400   0.373794   0.088696        0.014097               0.500000   0.500000   0.000000
   0.384400   0.373794   0.088696        0.014097               0.500000   0.500000   0.000000
   0.384400   0.354121   0.088696        0.036227               0.500000   0.473684   0.000000
   0.384400   0.334448   0.088696        0.032873               0.500000   0.447368   0.000000
   0.384400   0.314774   0.088696        0.032252               0.500000   0.421053   0.000000
   0.384400   0.295101   0.088696        0.033712               0.500000   0.394737   0.000000
   0.384400   0.275427   0.088696        0.037152               0.500000   0.368421   0.000000
   0.384400   0.255754   0.088696        0.042815               0.500000   0.342105   0.000000
   0.384400   0.236081   0.088696        0.051433               0.500000   0.315789   0.000000
   0.384400   0.216407   0.088696        0.065109               0.500000   0.289474   0.000000
   0.384400   0.196734   0.088696        0.091521               0.500000   0.263158   0.000000
   0.384400   0.177061   0.088696        0.175621               0.500000   0.236842   0.000000
   0.384400   0.157387   0.088696        0.979138               0.500000   0.210526   0.000000
   0.384400   0.137714   0.088696        0.331229               0.500000   0.184211   0.000000
   0.384400   0.118040   0.088696        0.159716               0.500000   0.157895   0.000000
   0.384400   0.098367   0.088696        0.066220               0.500000   0.131579   0.000000
   0.384400   0.078694   0.088696       -0.021120               0.500000   0.105263   0.000000
   0.384400   0.059020   0.088696       -0.135013               0.500000   0.078947   0.000000
   0.384400   0.039347   0.088696       -0.304131               0.500000   0.052632   0.000000
   0.384400   0.019673   0.088696       -0.414755               0.500000   0.026316   0.000000
   0.384400   0.000000   0.088696       -0.089213               0.500000   0.000000   0.000000
   0.384400   0.000000   0.088696       -0.089170               0.500000   0.000000   0.000000
   0.384400  -0.373794   0.088696        0.014097               0.500000  -0.500000   0.000000
   0.384400  -0.373794   0.088696        0.014097               0.500000  -0.500000   0.000000
   0.384400  -0.393468   0.088696        0.036227               0.500000  -0.526316   0.000000
   0.384400  -0.413141   0.088696        0.032873               0.500000  -0.552632   0.000000
   0.384400  -0.432815   0.088696        0.032252               0.500000  -0.578947   0.000000
   0.384400  -0.452488   0.088696        0.033712               0.500000  -0.605263   0.000000
   0.384400  -0.472161   0.088696        0.037152               0.500000  -0.631579   0.000000
   0.384400  -0.491835   0.088696        0.042815               0.500000  -0.657895   0.000000
   0.384400  -0.511508   0.088696        0.051433               0.500000  -0.684211   0.000000
   0.384400  -0.531182   0.088696        0.065109               0.500000  -0.710526   0.000000
   0.384400  -0.550855   0.088696        0.091521               0.500000  -0.736842   0.000000
   0.384400  -0.570528   0.088696        0.175621               0.500000  -0.763158   0.000000
   0.384400  -0.590202   0.088696        0.979138               0.500000  -0.789474   0.000000
   0.384400  -0.609875   0.088696        0.331229               0.500000  -0.815789   0.000000
   0.384400  -0.629549   0.088696        0.159716               0.500000  -0.842105   0.000000
   0.384400  -0.649222   0.088696        0.066220               0.500000  -0.868421   0.000000
   0.384400  -0.668895   0.088696       -0.021120               0.500000  -0.894737   0.000000
   0.384400  -0.688569   0.088696       -0.135013               0.500000  -0.921053   0.000000
   0.384400  -0.708242   0.088696       -0.304131               0.500000  -0.947368   0.000000
   0.384400  -0.727915   0.088696       -0.414755               0.500000  -0.973684   0.000000
   0.384400  -0.747589   0.088696       -0.089213               0.500000  -1.000000   0.000000
   0.384400  -0.747589   0.088696       -0.089170               0.500000  -1.000000   0.000000
   0.364169   1.121383   0.084028        0.052690               0.473684   1.500000   0.000000
   0.364169   0.373794   0.084028        0.052690               0.473684   0.500000   0.000000
   0.364169  -0.373794   0.084028        0.052690               0.473684  -0.500000   0.000000
   0.364169   0.747589   0.084028        0.964721               0.473684   1.000000   0.000000
   0.364169   0.000000   0.084028        0.964721               0.473684   0.000000   0.000000
   0.364169  -0.747589   0.084028        0.964721               0.473684  -1.000000   0.000000
   0.343937   1.121383   0.079360        0.086521               0.447368   1.500000   0.000000
   0.343937   0.373794   0.079360        0.086521               0.447368   0.500000   0.000000
   0.343937  -0.373794   0.079360        0.086521               0.447368  -0.500000   0.000000
   0.343937   0.747589   0.079360        0.995741               0.447368   1.000000   0.000000
   0.343937   0.000000   0.079360        0.995741               0.447368   0.000000   0.000000
   0.343937  -0.747589   0.079360        0.995741               0.447368  -1.000000   0.000000
   0.323706   1.121383   0.074692        0.105698               0.421053   1.500000   0.000000
   0.323706   0.747589   0.074692        0.964800               0.421053   1.000000   0.000000
   0.323706   0.373794   0.074692        0.105698               0.421053   0.500000   0.000000
   0.323706   0.000000   0.074692        0.964800               0.421053   0.000000   0.000000
   0.323706  -0.373794   0.074692        0.105698               0.421053  -0.500000   0.000000
   0.323706  -0.747589   0.074692        0.964800               0.421053  -1.000000   0.000000
   0.303474   1.121383   0.070023        0.095506               0.394737   1.500000   0.000000
   0.303474   0.747589   0.070023        0.348277               0.394737   1.000000   0.000000
   0.303474   0.373794   0.070023        0.095506               0.394737   0.500000   0.000000
   0.303474   0.000000   0.070023        0.348277               0.394737   0.000000   0.000000
   0.303474  -0.373794   0.070023        0.095506               0.394737  -0.500000   0.000000
   0.303474  -0.747589   0.070023        0.348277               0.394737  -1.000000   0.000000
   0.283242   1.121383   0.065355        0.049018               0.368421   1.500000   0.000000
   0.283242   0.747589   0.065355       -0.912286               0.368421   1.000000   0.000000
   0.283242   0.373794   0.065355        0.049018               0.368421   0.500000   0.000000
   0.283242   0.000000   0.065355       -0.912286               0.368421   0.000000   0.000000
   0.283242  -0.373794   0.065355        0.049018               0.368421  -0.500000   0.000000
   0.283242  -0.747589   0.065355       -0.912286               0.368421  -1.000000   0.000000
   0.263011   1.121383   0.060687       -0.020777               0.342105   1.500000   0.000000
   0.263011   0.747589   0.060687        0.182935               0.342105   1.000000   0.000000
   0.263011   0.373794   0.060687       -0.020777               0.342105   0.500000   0.000000
   0.263011   0.000000   0.060687        0.182935               0.342105   0.000000   0.000000
